8.885431400914716e+01  8.643456177404590e+01  6.927316631800998e+01  8.643455822886455e+01 
1.118609538536538e+02  1.073277214802354e+02  8.643456177404590e+01  1.073277171927626e+02 
1.408245973938995e+02  1.323151727319615e+02  1.073277214802354e+02  1.323151684206557e+02 
1.772876642648627e+02  1.614225647993450e+02  1.323151727319615e+02  1.614225583308497e+02 
2.231919457406684e+02  1.941457060324532e+02  1.614225647993450e+02  1.941457060123946e+02 
2.809820122007124e+02  2.338605566839533e+02  1.941457060324532e+02  2.338605555322382e+02 
3.537353954165355e+02  2.821069385711396e+02  2.338605566839533e+02  2.821069379805235e+02 
4.453264783409346e+02  3.407714745800185e+02  2.821069385711396e+02  3.407714740742603e+02 
5.606328201282073e+02  4.121670319716022e+02  3.407714745800185e+02  4.121670316080489e+02 
7.057949039452287e+02  4.991306126706564e+02  4.121670319716022e+02  4.991306123944896e+02 
8.885431400914716e+02  6.051440216586548e+02  4.991306126706564e+02  6.051440214522286e+02 
1.118609538536538e+03  7.344826709266258e+02  6.051440216586548e+02  7.344826707713180e+02 
1.408245973938995e+03  8.923991478974260e+02  7.344826709266258e+02  8.923991477806551e+02 
1.772876642648627e+03  1.085349752738185e+03  8.923991478974260e+02  1.085349752650250e+03 
2.231919457406684e+03  1.321274161742343e+03  1.085349752738185e+03  1.321274161676069e+03 
2.809820122007124e+03  1.609940794877093e+03  1.321274161742343e+03  1.609940794827093e+03 
3.537353954165355e+03  1.963373467604552e+03  1.609940794877093e+03  1.963373467566795e+03 
4.453264783409346e+03  2.396378630527660e+03  1.963373467604552e+03  2.396378630499122e+03 
5.606328201282072e+03  2.927197119688372e+03  2.396378630527660e+03  2.927197119666783e+03 
7.057949039452287e+03  3.578310072240887e+03  2.927197119688372e+03  3.578310072224540e+03 
8.885431400914720e+03  4.377435776249759e+03  3.578310072240887e+03  4.377435776237371e+03 
4.448682233812729e-05  4.448683462105435e-05  3.533702179173396e-05  5.615860037163549e-02 
5.600559113144086e-05  5.600590748535189e-05  4.448683462105435e-05  5.704239875144409e-02 
7.050686187792495e-05  7.050781486263129e-05  5.600590748535189e-05  5.829538972202931e-02 
8.876288012398114e-05  8.876507766623738e-05  7.050781486263129e-05  6.004516150466164e-02 
1.117458454121193e-04  1.117503394790319e-04  8.876507766623738e-05  6.245196866857031e-02 
1.406796844517396e-04  1.406881661866509e-04  1.117503394790319e-04  6.571269429466214e-02 
1.771052296794798e-04  1.771200932357403e-04  1.406881661866509e-04  7.006360633392217e-02 
2.229622742051397e-04  2.229860490459414e-04  1.771200932357403e-04  7.578106206774241e-02 
2.806928728682695e-04  2.807257001776585e-04  2.229860490459414e-04  8.317906318141899e-02 
3.533713905633740e-04  3.534035144022886e-04  2.807257001776585e-04  9.260233517747521e-02 
4.448682233812731e-04  4.448615679840852e-04  3.534035144022886e-04  1.044135680670961e-01 
5.600559113144089e-04  5.599056719558250e-04  4.448615679840852e-04  1.189738431811019e-01 
7.050686187792498e-04  7.045374326301976e-04  5.599056719558250e-04  1.366162092750483e-01 
8.876288012398118e-04  8.862647214652868e-04  7.045374326301976e-04  1.576136918232249e-01 
1.117458454121193e-03  1.114521680696598e-03  8.862647214652868e-04  1.821442763915382e-01 
1.406796844517397e-03  1.401378098969212e-03  1.114521680696598e-03  2.102561633547503e-01 
1.771052296794799e-03  1.762238868706130e-03  1.401378098969212e-03  2.418367192487144e-01 
2.229622742051398e-03  2.216710973707047e-03  1.762238868706130e-03  2.765882578604045e-01 
2.806928728682696e-03  2.789778684578174e-03  2.216710973707047e-03  3.140133586859420e-01 
3.533713905633742e-03  3.513090933630547e-03  2.789778684578174e-03  3.534119844759140e-01 
4.448682233812734e-03  4.426252079079775e-03  3.513090933630547e-03  3.938921439892260e-01 
5.600559113144092e-03  5.577957288888702e-03  4.426252079079775e-03  4.343951530833832e-01 
7.050686187792502e-03  7.027930161179569e-03  5.577957288888702e-03  4.737355718637291e-01 
8.876288012398124e-03  8.854527727801357e-03  7.027930161179569e-03  5.106546277379417e-01 
1.117458454119449e-02  1.117950943401844e-02  8.854527727801357e-03  5.438845063510400e-01 
1.406796833767529e-02  1.417855757662270e-02  1.117950943401844e-02  5.722195299358261e-01 
1.771044025249063e-02  1.790216520246279e-02  1.417855757662270e-02  5.945888225429525e-01 
2.228467799993079e-02  2.200177686269999e-02  1.790216520246279e-02  6.101008623716238e-01 
2.768190327973024e-02  2.623052602944033e-02  2.200177686269999e-02  6.179625287169109e-01 
3.224601404505933e-02  3.023277578685921e-02  2.623052602944033e-02  6.193958593205433e-01 
